Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
1102,6977568,68,1,single,rented,no,Technology_specialist,Nellore[14][15],Andhra_Pradesh,1,10,0
1103,8036025,23,8,single,rented,no,Consultant,Shimla,Himachal_Pradesh,4,14,1
1104,5187612,39,6,single,rented,no,Software_Developer,Ongole,Andhra_Pradesh,6,12,0
1105,9953142,51,6,single,norent_noown,no,Scientist,Raiganj,West_Bengal,6,14,0
1106,8658757,28,6,single,rented,yes,Chef,Jamalpur[36],Bihar,6,14,0
1107,4709297,42,14,single,rented,yes,Designer,Kota[6],Rajasthan,6,10,0
1108,7246361,55,19,single,rented,yes,Flight_attendant,Pimpri-Chinchwad,Maharashtra,3,10,0
1109,9270608,79,14,single,rented,no,Analyst,Kamarhati,West_Bengal,4,12,1
1110,4393229,34,11,single,rented,yes,Lawyer,Hospet,Karnataka,9,12,0
1111,1509614,25,0,married,rented,yes,Firefighter,Vijayanagaram,Andhra_Pradesh,0,13,0
1112,1908338,39,3,single,rented,no,Police_officer,Nadiad,Gujarat,3,10,0
1113,3204819,72,13,single,rented,no,Industrial_Engineer,Panihati,West_Bengal,12,14,0
1114,8118992,52,5,single,rented,no,Dentist,Bokaro,Jharkhand,5,11,0
1115,7656726,79,9,single,rented,yes,Industrial_Engineer,Ambala,Haryana,6,12,0
1116,968745,56,9,single,rented,no,Army_officer,Madanapalle,Andhra_Pradesh,5,14,0
1117,9314999,51,20,married,rented,no,Architect,Proddatur,Andhra_Pradesh,7,10,0
1118,8196231,37,14,single,rented,yes,Economist,Bongaigaon,Assam,7,13,0
1119,5311549,56,12,single,rented,no,Aviator,Dhule,Maharashtra,8,11,0
1120,5792307,24,9,single,rented,yes,Magistrate,Chandigarh_city,Chandigarh,8,13,0
1121,5575513,71,0,single,rented,no,Chef,Hindupur,Andhra_Pradesh,0,11,0
1122,3468270,68,12,single,norent_noown,yes,Dentist,Rourkela,Odisha,6,14,0
1123,5867312,43,1,single,owned,no,Chartered_Accountant,Kurnool[18],Andhra_Pradesh,1,13,1
1124,5354814,29,20,single,owned,yes,Industrial_Engineer,Thiruvananthapuram,Kerala,14,14,0
1125,6644494,61,9,single,rented,yes,Air_traffic_controller,Kalyan-Dombivli,Maharashtra,9,12,0
1126,7585042,53,15,single,rented,no,Official,Rohtak,Haryana,3,13,0
1127,2151167,41,2,single,rented,yes,Statistician,Nagaon,Assam,2,13,0
1128,9506126,30,12,single,owned,no,Economist,Mau,Uttar_Pradesh,12,13,0
1129,6810655,30,11,single,rented,no,Official,Durgapur,West_Bengal,10,12,1
1130,1558677,28,8,single,rented,no,Analyst,Nadiad,Gujarat,8,14,0
1131,4574793,32,20,single,rented,no,Secretary,Bhind,Madhya_Pradesh,6,11,1
1132,5823407,68,8,single,rented,no,Analyst,Howrah,West_Bengal,8,14,1
1133,8143512,31,7,single,rented,no,Financial_Analyst,Thoothukudi,Tamil_Nadu,6,14,1
1134,5827839,43,1,single,rented,no,Computer_hardware_engineer,Ichalkaranji,Maharashtra,1,10,1
1135,2701804,61,8,single,rented,no,Dentist,Naihati,West_Bengal,8,12,0
1136,1161702,28,4,married,rented,no,Librarian,Gandhinagar,Gujarat,4,14,0
1137,8259419,36,12,single,rented,yes,Police_officer,Berhampur,Odisha,5,14,0
1138,7804668,54,0,single,rented,no,Comedian,Bhilai,Chhattisgarh,0,14,0
1139,1659351,37,12,married,rented,yes,Industrial_Engineer,Agra,Uttar_Pradesh,12,11,0
1140,6834194,67,19,single,rented,yes,Comedian,Mango,Jharkhand,4,12,0
1141,3905134,74,3,married,rented,no,Analyst,Varanasi,Uttar_Pradesh,3,13,0
1142,329515,50,10,single,rented,no,Computer_hardware_engineer,Dharmavaram,Andhra_Pradesh,4,11,0
1143,9806306,78,15,single,rented,yes,Mechanical_engineer,Jalgaon,Maharashtra,4,12,0
1144,7876459,73,3,single,rented,yes,Design_Engineer,Visakhapatnam[4],Andhra_Pradesh,3,12,0
1145,2426917,58,12,single,rented,yes,Psychologist,Tiruchirappalli[10],Tamil_Nadu,12,14,0
1146,4461235,70,10,married,rented,no,Chartered_Accountant,Shimoga,Karnataka,10,12,0
1147,808476,36,1,single,rented,no,Biomedical_Engineer,Deoghar,Jharkhand,1,13,0
1148,9806896,53,0,married,rented,no,Computer_operator,Mehsana,Gujarat,0,11,0
1149,1711437,46,15,single,rented,no,Civil_engineer,Dhanbad,Jharkhand,4,14,0
1150,3393850,59,18,single,rented,no,Chemical_engineer,Anantapur,Andhra_Pradesh,12,13,0
1151,7253442,24,17,single,rented,no,Economist,Raurkela_Industrial_Township,Odisha,8,10,1
1152,9145188,54,18,single,rented,no,Firefighter,Dhanbad,Jharkhand,14,13,0
1153,7805855,44,10,single,rented,yes,Industrial_Engineer,Eluru[25],Andhra_Pradesh,10,14,0
1154,8237019,76,8,single,rented,yes,Hotel_Manager,Unnao,Uttar_Pradesh,8,12,0
1155,8688710,47,1,single,rented,no,Technician,Mira-Bhayandar,Maharashtra,1,10,0
1156,5713579,53,14,single,rented,no,Air_traffic_controller,Solapur,Maharashtra,10,11,1
1157,181844,33,6,married,rented,no,Computer_hardware_engineer,South_Dumdum,West_Bengal,6,11,0
1158,8854489,36,18,single,rented,no,Design_Engineer,Panvel,Maharashtra,13,14,1
1159,6765574,21,7,single,rented,yes,Comedian,Shimla,Himachal_Pradesh,5,12,0
1160,2493344,37,7,single,rented,yes,Consultant,Fatehpur,Uttar_Pradesh,6,12,0
1161,1967194,58,9,single,rented,no,Air_traffic_controller,Rewa,Madhya_Pradesh,9,11,0
1162,2397672,70,6,single,rented,no,Graphic_Designer,Thiruvananthapuram,Kerala,6,11,1
1163,3745099,27,10,single,rented,no,Analyst,Barasat,West_Bengal,10,11,1
1164,6309142,35,0,single,norent_noown,no,Scientist,Aizawl,Mizoram,0,14,0
1165,2139680,76,8,single,rented,yes,Technology_specialist,Saharsa[29],Bihar,4,12,0
1166,5439814,66,12,married,rented,no,Web_designer,Ratlam,Madhya_Pradesh,12,13,0
1167,6640673,30,15,single,rented,yes,Chemical_engineer,Vadodara,Gujarat,6,11,0
1168,4659517,76,2,married,rented,no,Army_officer,Tirupati[21][22],Andhra_Pradesh,2,12,0
1169,737051,58,0,single,rented,yes,Surgeon,Jamnagar,Gujarat,0,12,0
1170,3090546,54,9,single,rented,no,Chemical_engineer,Alwar,Rajasthan,5,12,1
1171,2206541,52,10,single,owned,no,Lawyer,Secunderabad,Telangana,10,10,1
1172,5420974,27,14,single,rented,no,Hotel_Manager,Narasaraopet,Andhra_Pradesh,12,12,0
1173,1463112,45,20,single,rented,no,Microbiologist,Raebareli,Uttar_Pradesh,8,14,0
1174,6357644,37,5,single,rented,no,Surgeon,Raebareli,Uttar_Pradesh,5,12,0
1175,8828187,66,10,single,rented,no,Industrial_Engineer,Ongole,Andhra_Pradesh,8,11,0
1176,8092590,42,4,single,rented,no,Industrial_Engineer,Shahjahanpur,Uttar_Pradesh,4,11,0
1177,9739506,38,19,single,rented,no,Fashion_Designer,Dehri[30],Bihar,13,12,0
1178,3732153,30,0,single,rented,no,Design_Engineer,Rajkot,Gujarat,0,11,0
1179,6092943,60,10,single,rented,no,Aviator,Ramgarh,Jharkhand,10,11,1
1180,7837542,76,3,single,rented,no,Technician,Ranchi,Jharkhand,3,13,0
1181,6382617,60,14,single,rented,yes,Analyst,Coimbatore,Tamil_Nadu,12,12,0
1182,2295877,71,0,single,rented,no,Computer_hardware_engineer,Chapra,Bihar,0,14,0
1183,4533369,56,16,single,rented,yes,Police_officer,Alwar,Rajasthan,8,13,0
1184,6942006,40,5,single,rented,no,Industrial_Engineer,Alwar,Rajasthan,5,14,0
1185,5338690,47,13,single,rented,no,Civil_servant,Bareilly,Uttar_Pradesh,13,11,0
1186,5979967,54,4,single,rented,no,Surgeon,Bihar_Sharif,Bihar,4,10,0
1187,8185066,45,0,single,rented,yes,Industrial_Engineer,Solapur,Maharashtra,0,12,0
1188,4248868,79,11,single,rented,no,Drafter,Bilaspur,Chhattisgarh,11,13,1
1189,8476201,55,1,single,rented,no,Technology_specialist,Nandyal,Andhra_Pradesh,1,11,1
1190,1117607,53,13,married,rented,yes,Mechanical_engineer,Chandigarh_city,Chandigarh,6,10,0
1191,6250439,65,14,single,rented,yes,Software_Developer,Dharmavaram,Andhra_Pradesh,10,14,1
1192,6578390,48,17,single,rented,no,Microbiologist,Malegaon,Maharashtra,4,13,0
1193,5090840,78,12,single,rented,no,Flight_attendant,Nagpur,Maharashtra,5,11,0
1194,3598484,76,4,single,rented,no,Technology_specialist,Alwar,Rajasthan,4,11,0
1195,5748851,74,5,single,rented,no,Air_traffic_controller,Jaipur,Rajasthan,5,13,0
1196,3261320,73,9,single,rented,no,Psychologist,Motihari[34],Bihar,8,10,0
1197,8001918,41,5,single,rented,no,Economist,Bulandshahr,Uttar_Pradesh,5,14,0
1198,1818095,30,1,married,rented,no,Graphic_Designer,Amroha,Uttar_Pradesh,1,11,0
1199,4707757,66,4,married,rented,no,Artist,Jamnagar,Gujarat,4,11,0
1200,6365998,45,8,single,rented,no,Biomedical_Engineer,Gulbarga,Karnataka,4,10,0
1201,4468065,45,15,single,rented,no,Mechanical_engineer,Agra,Uttar_Pradesh,6,10,0
1202,1161306,32,5,single,rented,no,Psychologist,Chittoor[28],Andhra_Pradesh,5,10,0
1203,1536602,44,5,single,rented,no,Mechanical_engineer,Berhampore,West_Bengal,5,12,0
1204,5765297,30,18,single,rented,yes,Biomedical_Engineer,Ajmer,Rajasthan,5,10,0
1205,2807530,21,6,single,rented,no,Dentist,Raurkela_Industrial_Township,Odisha,6,14,0
1206,3553720,49,4,single,rented,no,Architect,Kottayam,Kerala,4,13,0
1207,3491608,30,3,single,rented,no,Graphic_Designer,Hospet,Karnataka,3,14,0
1208,7600748,59,13,single,rented,yes,Software_Developer,Avadi,Tamil_Nadu,5,10,0
1209,5953166,24,3,single,rented,yes,Industrial_Engineer,Saharsa[29],Bihar,3,13,0
1210,2150637,62,18,single,rented,yes,Lawyer,New_Delhi,Delhi,10,10,0
1211,2820916,38,3,single,rented,no,Civil_engineer,Khammam,Telangana,3,13,0
1212,7998315,65,13,single,rented,no,Army_officer,Rajpur_Sonarpur,West_Bengal,4,12,0
1213,6616521,58,18,married,rented,no,Technician,Kumbakonam,Tamil_Nadu,3,14,0
1214,5469957,21,8,single,rented,yes,Psychologist,Bijapur,Karnataka,8,12,0
1215,9488176,30,7,single,rented,no,Politician,Hyderabad,Telangana,7,11,0
1216,921080,45,8,single,rented,no,Chartered_Accountant,Sangli-Miraj_&_Kupwad,Maharashtra,4,11,0
1217,2557697,59,18,single,rented,no,Graphic_Designer,Ichalkaranji,Maharashtra,8,14,0
1218,826478,33,15,single,rented,no,Drafter,Ludhiana,Punjab,13,11,1
1219,3738605,22,5,single,rented,no,Artist,Dhanbad,Jharkhand,5,14,0
1220,4581810,36,14,single,rented,yes,Chartered_Accountant,Guna,Madhya_Pradesh,6,10,0
1221,7261695,72,7,single,rented,no,Lawyer,Thoothukudi,Tamil_Nadu,7,14,0
1222,3929663,50,5,single,rented,no,Mechanical_engineer,Shimla,Himachal_Pradesh,5,12,0
1223,9047999,50,1,single,norent_noown,no,Surveyor,Satara,Maharashtra,1,14,0
1224,2858930,40,8,single,rented,no,Flight_attendant,Srinagar,Jammu_and_Kashmir,8,13,0
1225,5763958,63,7,married,rented,no,Chemical_engineer,Ambarnath,Maharashtra,7,12,0
1226,4069436,67,6,single,rented,yes,Design_Engineer,Ballia,Uttar_Pradesh,5,13,1
1227,4612685,25,19,single,rented,yes,Statistician,Tiruchirappalli[10],Tamil_Nadu,8,11,0
1228,4915986,45,13,single,rented,yes,Technician,Alwar,Rajasthan,13,14,0
1229,2915711,53,7,married,rented,no,Technical_writer,Amroha,Uttar_Pradesh,7,14,0
1230,3835379,71,8,married,rented,no,Chef,Ahmednagar,Maharashtra,8,12,0
1231,7223191,44,9,single,rented,no,Air_traffic_controller,Asansol,West_Bengal,9,13,0
1232,5023725,67,9,married,rented,no,Army_officer,Hyderabad,Telangana,9,11,0
1233,3685843,77,15,single,norent_noown,no,Computer_hardware_engineer,Bareilly,Uttar_Pradesh,8,13,0
1234,4389360,42,20,single,rented,yes,Scientist,Jabalpur,Madhya_Pradesh,11,10,1
1235,6395936,66,11,single,owned,no,Comedian,Gandhinagar,Gujarat,11,14,0
1236,4871299,40,16,single,rented,no,Biomedical_Engineer,Bareilly,Uttar_Pradesh,6,13,0
1237,9516616,51,0,single,rented,no,Designer,Durgapur,West_Bengal,0,12,0
1238,4881021,76,18,married,rented,no,Designer,Adoni,Andhra_Pradesh,9,13,0
1239,6894894,27,7,single,rented,no,Librarian,Vasai-Virar,Maharashtra,7,13,0
1240,5646079,40,9,single,rented,no,Firefighter,Ghaziabad,Uttar_Pradesh,9,10,0
1241,6558967,41,10,married,rented,no,Comedian,Bongaigaon,Assam,10,12,0
1242,5218196,49,12,single,rented,yes,Air_traffic_controller,Guntur[13],Andhra_Pradesh,12,10,0
1243,7714522,37,0,single,rented,yes,Surgeon,Satna,Madhya_Pradesh,0,10,1
1244,874579,47,9,single,rented,no,Graphic_Designer,Pallavaram,Tamil_Nadu,7,12,0
1245,7390231,35,8,single,rented,no,Physician,Surendranagar_Dudhrej,Gujarat,8,12,0
1246,8749318,21,15,married,rented,yes,Petroleum_Engineer,Giridih,Jharkhand,4,14,0
1247,8367421,59,3,single,rented,no,Air_traffic_controller,Dhanbad,Jharkhand,3,11,0
1248,330553,69,10,single,rented,yes,Chemical_engineer,Erode[17],Tamil_Nadu,10,10,0
1249,3711494,63,6,single,rented,yes,Scientist,Maheshtala,West_Bengal,6,14,1
1250,6006615,62,19,single,rented,no,Biomedical_Engineer,Orai,Uttar_Pradesh,12,12,0
1251,9187149,79,1,single,rented,yes,Chartered_Accountant,Nagaon,Assam,1,13,1
1252,6204281,66,11,single,rented,no,Architect,Darbhanga,Bihar,11,10,0
1253,9809659,30,12,single,rented,yes,Hotel_Manager,Kollam,Kerala,11,12,0
1254,5636495,57,17,single,rented,no,Comedian,Adoni,Andhra_Pradesh,10,12,0
1255,2858493,34,3,single,rented,no,Flight_attendant,Anantapuram[24],Andhra_Pradesh,3,12,0
1256,4247387,65,20,single,rented,yes,Microbiologist,Sikar,Rajasthan,4,10,0
1257,2301024,51,11,single,rented,yes,Financial_Analyst,Haridwar,Uttarakhand,7,11,1
1258,2074547,55,14,single,rented,no,Surgeon,New_Delhi,Delhi,11,13,0
1259,6474294,48,9,single,rented,no,Comedian,Amritsar,Punjab,8,13,0
1260,5096110,24,18,single,rented,yes,Surgeon,Kishanganj[35],Bihar,11,12,0
1261,4627494,55,14,single,rented,no,Flight_attendant,Aizawl,Mizoram,7,11,1
1262,5945722,38,8,single,rented,no,Surgeon,Rajpur_Sonarpur,West_Bengal,7,10,0
1263,6481616,70,16,single,rented,yes,Surveyor,Pudukkottai,Tamil_Nadu,13,10,0
1264,8344425,79,17,single,rented,no,Industrial_Engineer,Gopalpur,West_Bengal,3,13,0
1265,3333641,42,6,single,norent_noown,yes,Air_traffic_controller,Anand,Gujarat,6,10,0
1266,2790693,36,18,single,rented,yes,Mechanical_engineer,Dehri[30],Bihar,10,12,0
1267,1960176,67,20,single,rented,yes,Surgeon,Agra,Uttar_Pradesh,8,11,0
1268,8440210,79,18,single,rented,no,Politician,Meerut,Uttar_Pradesh,5,10,0
1269,6925358,73,19,single,rented,no,Air_traffic_controller,Navi_Mumbai,Maharashtra,3,12,0
1270,4754357,25,0,single,rented,no,Lawyer,Pondicherry,Puducherry,0,12,0
1271,1803983,31,7,single,rented,no,Technical_writer,Bardhaman,West_Bengal,7,14,0
1272,1742621,75,17,married,rented,yes,Computer_operator,Kumbakonam,Tamil_Nadu,3,12,0
1273,2040616,65,7,single,norent_noown,no,Scientist,Baranagar,West_Bengal,4,10,0
1274,5810558,24,18,single,rented,no,Designer,Ratlam,Madhya_Pradesh,6,14,0
1275,3457683,67,18,single,rented,no,Architect,Medininagar,Jharkhand,13,12,0
1276,3006135,59,18,single,rented,no,Chartered_Accountant,Solapur,Maharashtra,6,10,1
1277,4167093,77,18,single,owned,no,Chartered_Accountant,Farrukhabad,Uttar_Pradesh,13,12,0
1278,6406640,67,20,single,rented,no,Consultant,Hosur,Tamil_Nadu,8,10,0
1279,6329094,26,17,single,rented,no,Army_officer,Thrissur,Kerala,12,11,1
1280,8239075,26,7,single,rented,no,Analyst,Bhalswa_Jahangir_Pur,Delhi,7,11,0
1281,3538290,60,5,single,rented,no,Politician,Indore,Madhya_Pradesh,5,14,0
1282,6161265,34,8,single,rented,yes,Civil_engineer,Malda,West_Bengal,4,10,0
1283,6894008,66,3,married,rented,no,Civil_engineer,Aizawl,Mizoram,3,12,0
1284,9341101,61,18,single,rented,no,Computer_hardware_engineer,Jamnagar,Gujarat,11,12,0
1285,6028273,70,6,single,rented,yes,Web_designer,Meerut,Uttar_Pradesh,6,14,0
1286,4417332,24,20,single,rented,yes,Secretary,Erode[17],Tamil_Nadu,11,14,0
1287,9179456,43,15,single,rented,no,Army_officer,Bellary,Karnataka,7,11,0
1288,6466990,37,13,single,rented,no,Technical_writer,Chittoor[28],Andhra_Pradesh,6,14,0
1289,7783136,44,13,single,rented,no,Physician,Miryalaguda,Telangana,9,12,0
1290,628588,57,14,single,rented,no,Politician,Kadapa[23],Andhra_Pradesh,9,10,0
1291,3871972,26,10,single,rented,no,Engineer,Lucknow,Uttar_Pradesh,10,10,0
1292,652184,45,1,single,rented,no,Physician,Parbhani,Maharashtra,1,12,0
1293,5314421,46,14,single,rented,no,Flight_attendant,Jalandhar,Punjab,8,12,0
1294,6976958,64,1,single,rented,no,Technical_writer,Phagwara,Punjab,1,13,0
1295,8596569,69,0,single,rented,no,Biomedical_Engineer,Vijayanagaram,Andhra_Pradesh,0,13,1
1296,2607516,76,5,single,rented,yes,Analyst,Nanded,Maharashtra,5,11,1
1297,831067,48,2,married,rented,no,Dentist,Raurkela_Industrial_Township,Odisha,2,11,0
1298,4887997,77,20,single,rented,no,Fashion_Designer,Madanapalle,Andhra_Pradesh,10,13,0
1299,1043413,33,16,single,rented,no,Hotel_Manager,Satara,Maharashtra,8,13,1
1300,4074621,27,14,single,rented,yes,Civil_servant,Sonipat,Haryana,8,13,0
1301,7686160,24,12,single,rented,no,Biomedical_Engineer,Eluru[25],Andhra_Pradesh,10,14,0
1302,9591777,40,7,single,rented,no,Geologist,Madhyamgram,West_Bengal,7,11,0
1303,7716276,50,16,single,rented,no,Army_officer,Bhusawal,Maharashtra,13,12,1
1304,9427951,24,11,single,rented,no,Psychologist,Ramagundam[27],Telangana,8,12,1
1305,8097859,46,10,single,rented,no,Technology_specialist,Mau,Uttar_Pradesh,10,10,0
1306,9052853,52,15,single,rented,yes,Scientist,Bhalswa_Jahangir_Pur,Delhi,12,11,1
1307,9323226,25,20,single,rented,no,Dentist,Mahbubnagar,Telangana,6,10,0
1308,6212610,34,3,single,rented,no,Technology_specialist,Gwalior,Madhya_Pradesh,3,12,0
1309,1923707,40,16,single,rented,no,Design_Engineer,Bellary,Karnataka,4,12,1
1310,6073350,68,5,single,rented,no,Hotel_Manager,Pune,Maharashtra,5,14,1
1311,608319,21,10,single,rented,no,Official,Bilaspur,Chhattisgarh,5,11,0
1312,3705729,73,4,single,rented,no,Architect,New_Delhi,Delhi,4,13,0
1313,3475913,37,17,single,rented,no,Web_designer,Kolkata,West_Bengal,4,14,0
1314,3315306,66,14,single,rented,yes,Police_officer,Chinsurah,West_Bengal,3,11,1
1315,1591082,66,3,single,rented,no,Police_officer,Nandyal,Andhra_Pradesh,3,11,1
1316,5430984,29,15,single,rented,no,Secretary,Bhopal,Madhya_Pradesh,13,12,0
1317,1857595,26,19,single,rented,no,Surgeon,Sikar,Rajasthan,12,13,1
1318,8151369,67,11,single,rented,no,Industrial_Engineer,Coimbatore,Tamil_Nadu,6,12,1
1319,3658284,57,0,single,rented,yes,Fashion_Designer,Jammu[16],Jammu_and_Kashmir,0,11,0
1320,9583974,35,12,single,rented,no,Flight_attendant,Kishanganj[35],Bihar,12,12,0
1321,850458,75,1,single,rented,no,Hotel_Manager,Ambala,Haryana,1,12,0
1322,9704353,73,18,single,rented,no,Magistrate,Phusro,Jharkhand,9,12,0
1323,6640784,35,10,single,rented,yes,Psychologist,Bahraich,Uttar_Pradesh,5,12,0
1324,8261806,70,6,single,rented,no,Graphic_Designer,Mangalore,Karnataka,6,11,0
1325,7511554,53,4,single,rented,no,Design_Engineer,Amritsar,Punjab,4,11,0
1326,6380792,51,12,single,rented,no,Magistrate,Karimnagar,Telangana,12,13,1
1327,785836,54,0,single,rented,no,Civil_servant,Danapur,Bihar,0,14,0
1328,4662331,79,20,single,rented,no,Civil_servant,Barasat,West_Bengal,8,11,0
1329,3758841,76,8,single,rented,no,Aviator,Jabalpur,Madhya_Pradesh,8,13,1
1330,1514602,71,6,single,rented,no,Comedian,Raichur,Karnataka,6,13,1
1331,2450407,35,10,single,rented,no,Petroleum_Engineer,Karawal_Nagar,Delhi,4,11,0
1332,7374419,43,13,single,rented,yes,Chef,Allahabad,Uttar_Pradesh[5],9,13,0
1333,9579515,30,19,single,rented,yes,Politician,Vadodara,Gujarat,12,12,0
1334,4470476,38,0,single,rented,yes,Analyst,Srinagar,Jammu_and_Kashmir,0,13,0
1335,1077610,30,12,single,rented,no,Aviator,Chennai,Tamil_Nadu,9,11,0
1336,5484941,25,1,single,rented,no,Biomedical_Engineer,Junagadh,Gujarat,1,10,0
1337,5613340,59,17,single,rented,no,Technical_writer,Serampore,West_Bengal,14,11,1
1338,7146402,23,20,single,rented,no,Mechanical_engineer,Imphal,Manipur,4,14,1
1339,5931557,67,8,single,rented,yes,Physician,Rajpur_Sonarpur,West_Bengal,8,12,0
1340,6564624,56,12,single,rented,no,Economist,Akola,Maharashtra,12,14,0
1341,3118300,77,10,single,rented,no,Drafter,Morbi,Gujarat,9,14,0
1342,4036559,64,1,single,rented,no,Financial_Analyst,Panipat,Haryana,1,12,0
1343,6420146,57,19,single,rented,yes,Statistician,Ghaziabad,Uttar_Pradesh,9,13,0
1344,2779765,45,11,single,rented,no,Air_traffic_controller,Malegaon,Maharashtra,4,13,0
1345,9390849,25,10,married,rented,yes,Graphic_Designer,"Khora,_Ghaziabad",Uttar_Pradesh,10,13,0
1346,7442529,57,6,single,rented,yes,Chef,Saharsa[29],Bihar,5,10,1
1347,7245269,37,19,single,rented,no,Surgeon,Agra,Uttar_Pradesh,10,12,0
1348,3289057,78,14,married,rented,yes,Technology_specialist,Burhanpur,Madhya_Pradesh,13,12,0
1349,6868153,27,5,married,owned,yes,Technology_specialist,Tirunelveli,Tamil_Nadu,5,12,0
1350,8225744,43,0,married,rented,yes,Technician,Bilaspur,Chhattisgarh,0,11,0
1351,8489507,30,13,single,owned,no,Magistrate,Dehri[30],Bihar,12,12,0
1352,5413710,53,19,single,rented,no,Artist,Ranchi,Jharkhand,12,12,0
1353,8605005,31,20,single,rented,no,Petroleum_Engineer,Mysore[7][8][9],Karnataka,5,14,1
1354,7474639,44,12,single,rented,yes,Chef,Tadipatri,Andhra_Pradesh,3,13,0
1355,3656909,68,14,single,norent_noown,no,Politician,Katni,Madhya_Pradesh,4,14,0
1356,7475446,60,13,married,rented,no,Firefighter,Chandigarh_city,Chandigarh,5,14,0
1357,9639313,38,4,single,rented,yes,Lawyer,Yamunanagar,Haryana,4,14,1
1358,3483388,47,6,single,rented,no,Technician,Amroha,Uttar_Pradesh,6,13,0
1359,5570090,74,1,single,rented,no,Politician,Bardhaman,West_Bengal,1,11,0
1360,1117250,52,7,single,rented,no,Chemical_engineer,Hapur,Uttar_Pradesh,5,14,0
1361,2882498,34,0,married,rented,no,Chemical_engineer,Fatehpur,Uttar_Pradesh,0,13,0
1362,3142984,22,13,single,rented,no,Chef,Haridwar,Uttarakhand,10,12,1
1363,9230149,58,3,single,rented,no,Economist,Thiruvananthapuram,Kerala,3,13,0
1364,1621150,48,10,single,rented,yes,Air_traffic_controller,Tiruvottiyur,Tamil_Nadu,9,10,1
1365,2635606,59,8,single,rented,no,Physician,Khammam,Telangana,4,12,0
1366,7932994,57,18,single,rented,yes,Chemical_engineer,Bellary,Karnataka,12,11,0
